3.000000	7.959
3.021739	7.959
3.043636	7.959
3.065691	7.959
3.087907	7.959
3.110283	7.959
3.132821	7.959
3.155523	7.959
3.178389	7.959
3.201421	7.959
3.224620	7.959
3.247987	7.959
3.271523	7.959
3.295230	7.959
3.319109	7.959
3.343160	7.959
3.367386	7.959
3.391788	7.959
3.416366	7.959
3.441122	7.959
3.466058	7.959
3.491175	7.959
3.516473	7.959
3.541955	7.959
3.567621	7.959
3.593474	7.959
3.619514	7.959
3.645742	7.959
3.672161	7.959
3.698771	7.959
3.725573	7.959
3.752570	7.959
3.779763	7.959
3.807153	7.959
3.834741	7.959
3.862529	7.959
3.890519	7.959
3.918711	7.959
3.947108	7.959
3.975710	7.959
4.004520	7.959
4.033538	7.959
4.062767	7.959
4.092207	7.959
4.121861	7.959
4.151730	7.959
4.181815	7.959
4.212118	7.959
4.242641	7.959
4.273385	7.959
4.304351	7.959
4.335542	7.959
4.366960	7.959
4.398604	7.959
4.430478	7.959
4.462584	7.959
4.494921	7.959
4.527493	7.959
4.560301	7.959
4.593347	7.959
4.626632	7.959
4.660159	7.959
4.693928	7.959
4.727943	7.959
4.762203	7.959
4.796712	7.959
4.831471	7.959
4.866482	7.959
4.901746	7.959
4.937266	7.959
4.973044	7.959
5.009081	7.959
5.045378	7.959
5.081939	7.959
5.118765	7.959
5.155858	7.959
5.193219	7.959
5.230852	7.959
5.268756	7.959
5.306936	7.959
5.345392	7.959
5.384127	7.959
5.423143	7.959
5.462441	7.959
5.502024	7.959
5.541894	7.959
5.582053	7.959
5.622503	7.959
5.663246	7.959
5.704284	7.959
5.745620	7.959
5.787255	7.959
5.829192	7.959
5.871432	7.959
5.913979	7.959
5.956834	7.959
6.000000	7.959
6.043478	7.959
6.087272	7.959
6.131383	7.959
6.175813	7.959
6.220566	7.959
6.265643	7.959
6.311046	7.959
6.356779	7.959
6.402842	7.959
6.449240	7.959
6.495974	7.959
6.543046	7.959
6.590460	7.959
6.638217	7.959
6.686320	7.959
6.734772	7.959
6.783575	7.959
6.832732	7.959
6.882245	7.959
6.932116	7.959
6.982349	7.959
7.032946	7.959
7.083910	7.959
7.135243	7.959
7.186948	7.959
7.239027	7.959
7.291484	7.959
7.344321	7.959
7.397541	7.959
7.451147	7.959
7.505141	7.959
7.559526	7.959
7.614306	7.959
7.669482	7.959
7.725058	7.959
7.781037	7.959
7.837422	7.959
7.894215	7.959
7.951420	7.959
8.009039	7.959
8.067076	7.959
8.125533	7.959
8.184414	7.959
8.243722	7.959
8.303459	7.959
8.363630	7.959
8.424236	7.959
8.485281	7.959
8.546769	7.959
8.608703	7.959
8.671085	7.959
8.733919	7.959
8.797209	7.958
8.860957	7.958
8.925167	7.958
8.989842	7.958
9.054987	7.958
9.120603	7.958
9.186694	7.958
9.253265	7.958
9.320318	7.958
9.387857	7.958
9.455885	7.958
9.524406	7.958
9.593424	7.958
9.662942	7.958
9.732964	7.958
9.803493	7.958
9.874533	7.958
9.946088	7.958
10.018161	7.958
10.090757	7.958
10.163879	7.958
10.237530	7.958
10.311716	7.958
10.386439	7.958
10.461703	7.958
10.537513	7.958
10.613872	7.958
10.690785	7.958
10.768254	7.958
10.846286	7.958
10.924882	7.958
11.004049	7.958
11.083788	7.958
11.164106	7.958
11.245006	7.958
11.326492	7.958
11.408568	7.958
11.491239	7.958
11.574510	7.957
11.658383	7.957
11.742865	7.957
11.827958	7.957
11.913669	7.957
12.000000	7.957
12.086957	7.957
12.174544	7.957
12.262766	7.957
12.351627	7.957
12.441132	7.957
12.531285	7.957
12.622092	7.957
12.713557	7.957
12.805685	7.957
12.898480	7.956
12.991948	7.956
13.086093	7.956
13.180920	7.956
13.276434	7.956
13.372641	7.956
13.469545	7.956
13.567150	7.956
13.665464	7.956
13.764489	7.956
13.864232	7.956
13.964698	7.956
14.065892	7.956
14.167820	7.956
14.270485	7.956
14.373895	7.956
14.478054	7.956
14.582968	7.955
14.688643	7.955
14.795082	7.955
14.902294	7.955
15.010282	7.955
15.119053	7.955
15.228611	7.955
15.338964	7.955
15.450117	7.955
15.562075	7.954
15.674844	7.954
15.788430	7.954
15.902840	7.954
16.018078	7.954
16.134152	7.954
16.251067	7.954
16.368828	7.954
16.487444	7.954
16.606919	7.953
16.727259	7.953
16.848472	7.953
16.970563	7.953
17.093538	7.953
17.217405	7.953
17.342170	7.952
17.467838	7.952
17.594417	7.952
17.721914	7.952
17.850334	7.951
17.979685	7.951
18.109973	7.951
18.241205	7.951
18.373389	7.950
18.506530	7.950
18.640636	7.950
18.775714	7.949
18.911770	7.949
19.048813	7.949
19.186848	7.949
19.325884	7.948
19.465927	7.948
19.606985	7.948
19.749066	7.948
19.892176	7.947
20.036323	7.947
20.181514	7.947
20.327758	7.946
20.475061	7.946
20.623432	7.946
20.772877	7.945
20.923406	7.945
21.075026	7.944
21.227744	7.944
21.381569	7.943
21.536509	7.943
21.692571	7.942
21.849765	7.942
22.008097	7.941
22.167577	7.941
22.328212	7.940
22.490012	7.940
22.652984	7.939
22.817136	7.939
22.982479	7.938
23.149019	7.938
23.316767	7.937
23.485729	7.936
23.655917	7.936
23.827337	7.935
24.000000	7.934
24.173914	7.934
24.349088	7.933
24.525532	7.932
24.703254	7.931
24.882264	7.931
25.062571	7.930
25.244184	7.929
25.427114	7.928
25.611370	7.927
25.796960	7.926
25.983896	7.925
26.172186	7.924
26.361840	7.923
26.552869	7.922
26.745282	7.921
26.939089	7.920
27.134301	7.918
27.330927	7.917
27.528978	7.916
27.728465	7.915
27.929397	7.913
28.131785	7.912
28.335639	7.911
28.540971	7.909
28.747790	7.908
28.956109	7.906
29.165937	7.904
29.377285	7.903
29.590165	7.901
29.804587	7.900
30.020564	7.898
30.238105	7.896
30.457223	7.895
30.677929	7.893
30.900233	7.891
31.124149	7.889
31.349688	7.887
31.576860	7.885
31.805679	7.883
32.036157	7.881
32.268304	7.878
32.502133	7.876
32.737657	7.873
32.974888	7.871
33.213837	7.868
33.454518	7.866
33.696944	7.863
33.941125	7.860
34.187077	7.858
34.434811	7.855
34.684339	7.852
34.935676	7.849
35.188835	7.846
35.443828	7.843
35.700668	7.839
35.959370	7.836
36.219946	7.832
36.482411	7.828
36.746778	7.825
37.013060	7.821
37.281272	7.816
37.551427	7.812
37.823540	7.808
38.097625	7.804
38.373696	7.799
38.651768	7.794
38.931855	7.790
39.213971	7.785
39.498131	7.780
39.784351	7.775
40.072645	7.770
40.363028	7.764
40.655515	7.759
40.950122	7.753
41.246863	7.747
41.545755	7.741
41.846813	7.735
42.150052	7.728
42.455488	7.722
42.763138	7.715
43.073018	7.708
43.385143	7.701
43.699529	7.694
44.016194	7.686
44.335154	7.678
44.656424	7.671
44.980023	7.662
45.305967	7.654
45.634273	7.646
45.964957	7.637
46.298039	7.628
46.633533	7.619
46.971459	7.610
47.311834	7.600
47.654675	7.591
48.000000	7.581
48.347828	7.570
48.698176	7.560
49.051063	7.549
49.406507	7.538
49.764527	7.527
50.125142	7.515
50.488369	7.503
50.854229	7.491
51.222739	7.478
51.593920	7.465
51.967791	7.452
52.344371	7.439
52.723680	7.425
53.105738	7.411
53.490564	7.396
53.878178	7.382
54.268602	7.366
54.661854	7.350
55.057957	7.334
55.456929	7.317
55.858793	7.300
56.263569	7.282
56.671278	7.264
57.081942	7.246
57.495581	7.227
57.912217	7.208
58.331873	7.188
58.754570	7.168
59.180330	7.148
59.609175	7.128
60.041128	7.107
60.476210	7.085
60.914446	7.063
61.355857	7.040
61.800467	7.017
62.248299	6.992
62.699375	6.968
63.153721	6.943
63.611359	6.917
64.072313	6.891
64.536607	6.865
65.004266	6.838
65.475314	6.811
65.949775	6.784
66.427674	6.756
66.909037	6.727
67.393887	6.698
67.882251	6.669
68.374154	6.639
68.869621	6.608
69.368679	6.577
69.871353	6.545
70.377669	6.513
70.887655	6.480
71.401336	6.447
71.918740	6.413
72.439893	6.378
72.964822	6.343
73.493555	6.307
74.026120	6.271
74.562543	6.234
75.102854	6.196
75.647081	6.157
76.195250	6.118
76.747393	6.079
77.303536	6.039
77.863709	5.998
78.427942	5.957
78.996263	5.916
79.568702	5.874
80.145290	5.831
80.726056	5.788
81.311030	5.745
81.900243	5.701
82.493726	5.656
83.091510	5.611
83.693625	5.565
84.300104	5.519
84.910977	5.473
85.526277	5.426
86.146036	5.379
86.770285	5.331
87.399059	5.283
88.032388	5.234
88.670307	5.185
89.312849	5.136
89.960046	5.086
90.611934	5.036
91.268545	4.986
91.929915	4.935
92.596077	4.884
93.267066	4.833
93.942918	4.781
94.623667	4.729
95.309349	4.677
96.000000	4.624
96.695656	4.571
97.396352	4.518
98.102126	4.465
98.813015	4.412
99.529055	4.358
100.250283	4.305
100.976738	4.251
101.708457	4.197
102.445478	4.143
103.187841	4.089
103.935582	4.035
104.688742	3.981
105.447360	3.927
106.211475	3.874
106.981127	3.820
107.756357	3.766
108.537204	3.712
109.323709	3.659
110.115914	3.605
110.913859	3.552
111.717586	3.498
112.527138	3.445
113.342556	3.392
114.163883	3.339
114.991162	3.287
115.824435	3.234
116.663747	3.182
117.509140	3.130
118.360660	3.079
119.218350	3.027
120.082255	2.976
120.952421	2.925
121.828892	2.875
122.711714	2.825
123.600934	2.775
124.496597	2.725
125.398751	2.676
126.307442	2.627
127.222718	2.579
128.144626	2.531
129.073215	2.484
130.008533	2.437
130.950628	2.390
131.899550	2.344
132.855349	2.299
133.818073	2.254
134.787774	2.209
135.764502	2.165
136.748308	2.122
137.739242	2.079
138.737357	2.037
139.742706	1.995
140.755339	1.954
141.775310	1.913
142.802672	1.873
143.837479	1.833
144.879785	1.794
145.929644	1.755
146.987110	1.717
148.052239	1.679
149.125087	1.642
150.205709	1.605
151.294161	1.569
152.390501	1.534
153.494785	1.499
154.607072	1.465
155.727418	1.431
156.855884	1.398
157.992526	1.366
159.137405	1.334
160.290580	1.303
161.452112	1.273
162.622060	1.244
163.800487	1.215
164.987453	1.187
166.183020	1.159
167.387250	1.131
168.600207	1.105
169.821954	1.078
171.052554	1.051
172.292071	1.025
173.540571	0.998
174.798117	0.972
176.064776	0.947
177.340614	0.922
178.625697	0.898
179.920093	0.874
181.223868	0.851
182.537091	0.829
183.859830	0.807
185.192154	0.785
186.534133	0.765
187.885836	0.745
189.247334	0.725
190.618698	0.706
192.000000	0.687
193.391311	0.668
194.792704	0.650
196.204253	0.633
197.626029	0.616
199.058109	0.599
200.500566	0.583
201.953476	0.566
203.416914	0.551
204.890957	0.535
206.375681	0.520
207.871165	0.506
209.377485	0.491
210.894720	0.477
212.422950	0.463
213.962255	0.450
215.512713	0.437
217.074407	0.425
218.647418	0.413
220.231827	0.401
221.827718	0.389
223.435173	0.378
225.054276	0.367
226.685112	0.356
228.327766	0.345
229.982323	0.335
231.648870	0.325
233.327493	0.315
235.018280	0.306
236.721320	0.296
238.436700	0.287
240.164511	0.278
241.904842	0.269
243.657784	0.261
245.423429	0.252
247.201868	0.244
248.993194	0.236
250.797502	0.229
252.614884	0.221
254.445435	0.214
256.289252	0.207
258.146430	0.200
260.017065	0.194
261.901256	0.187
263.799100	0.181
265.710697	0.175
267.636147	0.169
269.575548	0.163
271.529004	0.157
273.496615	0.152
275.478484	0.146
277.474715	0.141
279.485411	0.136
281.510678	0.132
283.550620	0.127
285.605345	0.122
287.674959	0.118
289.759570	0.114
291.859287	0.110
293.974220	0.105
296.104478	0.101
298.250174	0.097
300.411417	0.093
302.588322	0.089
304.781002	0.085
306.989571	0.081
309.214144	0.078
311.454837	0.074
313.711767	0.071
315.985052	0.068
318.274810	0.065
320.581160	0.063
322.904223	0.061
325.244121	0.059
327.600974	0.057
329.974905	0.055
332.366039	0.053
334.774501	0.051
337.200415	0.049
339.643908	0.047
342.105108	0.045
344.584142	0.043
347.081141	0.041
349.596234	0.039
352.129553	0.037
354.681228	0.035
357.251395	0.033
359.840186	0.031
362.447736	0.029
365.074182	0.027
367.719660	0.025
370.384308	0.023
373.068265	0.021
375.771672	0.019
378.494668	0.017
381.237397	0.015
384.000000	0.013
386.782622	0.010
389.585409	0.008
392.408505	0.006
395.252059	0.005
398.116218	0.003
401.001132	0.002
403.906952	0.001
406.833828	0.001
409.781914	0.001
412.751363	0.001
415.742329	0.001
418.754969	0.001
421.789440	0.002
424.845901	0.002
427.924509	0.002
431.025427	0.002
434.148814	0.002
437.294836	0.002
440.463654	0.002
443.655436	0.002
446.870346	0.002
450.108553	0.002
453.370225	0.002
456.655532	0.002
459.964646	0.002
463.297740	0.002
466.654986	0.002
470.036561	0.002
473.442639	0.002
476.873400	0.002
480.329021	0.002
483.809683	0.002
487.315568	0.002
490.846857	0.002
494.403736	0.002
497.986389	0.002
501.595004	0.002
505.229768	0.002
508.890871	0.002
512.578504	0.002
516.292859	0.002
520.034130	0.002
523.802512	0.002
527.598201	0.002
531.421395	0.002
535.272293	0.002
539.151097	0.002
543.058008	0.002
546.993230	0.002
550.956969	0.002
554.949430	0.002
558.970822	0.002
563.021355	0.002
567.101240	0.002
571.210689	0.002
575.349918	0.002
579.519140	0.002
583.718575	0.001
587.948440	0.001
592.208957	0.001
596.500347	0.001
600.822835	0.001
605.176645	0.001
609.562004	0.001
613.979142	0.001
618.428287	0.001
622.909674	0.001
627.423534	0.001
631.970104	0.001
636.549619	0.001
641.162320	0.001
645.808447	0.001
650.488241	0.001
655.201947	0.001
659.949810	0.001
664.732079	0.001
669.549002	0.001
674.400830	0.001
679.287816	0.001
684.210216	0.001
689.168285	0.001
694.162282	0.001
699.192468	0.001
704.259105	0.001
709.362457	0.001
714.502790	0.001
719.680371	0.001
724.895472	0.001
730.148364	0.001
735.439320	0.001
740.768616	0.001
746.136531	0.001
751.543344	0.001
756.989337	0.001
762.474793	0.001
768.000000	0.001
773.565245	0.001
779.170817	0.001
784.817010	0.001
790.504118	0.001
796.232436	0.001
802.002265	0.001
807.813904	0.001
813.667656	0.001
819.563828	0.001
825.502725	0.000
831.484658	0.000
837.509939	0.000
843.578881	0.000
849.691801	0.000
855.849018	0.000
862.050853	0.000
868.297629	0.000
874.589671	0.000
880.927309	0.000
887.310871	0.000
893.740692	0.000
900.217105	0.000
906.740449	0.000
913.311064	0.000
919.929293	0.000
926.595480	0.000
933.309972	0.000
940.073121	0.000
946.885279	0.000
953.746800	0.000
960.658042	0.000
967.619366	0.000
974.631135	0.000
981.693714	0.000
988.807471	0.000
995.972778	0.000
1003.190007	0.000
1010.459536	0.000
1017.781742	0.000
1025.157008	0.000
1032.585718	0.000
1040.068260	0.000
1047.605023	0.000
1055.196401	0.000
1062.842789	-0.000
1070.544586	-0.000
1078.302194	-0.000
1086.116016	-0.000
1093.986460	-0.001
1101.913937	-0.001
1109.898860	-0.001
1117.941644	-0.001
1126.042710	-0.001
1134.202480	-0.001
1142.421379	-0.001
1150.699835	-0.001
1159.038280	-0.001
1167.437150	-0.001
1175.896880	-0.001
1184.417914	-0.001
1193.000694	-0.001
1201.645669	-0.001
1210.353289	-0.001
1219.124008	-0.001
1227.958283	-0.001
1236.856575	-0.001
1245.819348	-0.001
1254.847068	-0.001
1263.940207	-0.001
1273.099239	-0.001
1282.324641	-0.001
1291.616894	-0.001
1300.976482	-0.001
1310.403894	-0.001
1319.899621	-0.001
1329.464158	-0.001
1339.098003	-0.001
1348.801659	-0.001
1358.575632	-0.001
1368.420431	-0.002
1378.336570	-0.002
1388.324565	-0.002
1398.384937	-0.002
1408.518210	-0.002
1418.724914	-0.002
1429.005579	-0.002
1439.360743	-0.002
1449.790944	-0.002
1460.296727	-0.002
1470.878639	-0.002
1481.537232	-0.002
1492.273062	-0.002
1503.086687	-0.002
1513.978673	-0.002
1524.949587	-0.002
1536.000000	-0.002
1547.130489	-0.002
1558.341634	-0.003
1569.634020	-0.003
1581.008235	-0.003
1592.464873	-0.003
1604.004530	-0.003
1615.627808	-0.003
1627.335313	-0.003
1639.127655	-0.003
1651.005450	-0.003
1662.969316	-0.003
1675.019877	-0.003
1687.157762	-0.003
1699.383603	-0.003
1711.698037	-0.003
1724.101706	-0.003
1736.595258	-0.003
1749.179343	-0.003
1761.854618	-0.003
1774.621742	-0.003
1787.481383	-0.003
1800.434210	-0.003
1813.480898	-0.003
1826.622129	-0.003
1839.858586	-0.003
1853.190959	-0.004
1866.619945	-0.004
1880.146243	-0.004
1893.770557	-0.004
1907.493599	-0.004
1921.316084	-0.004
1935.238733	-0.004
1949.262270	-0.004
1963.387428	-0.004
1977.614943	-0.004
1991.945556	-0.004
2006.380015	-0.004
2020.919071	-0.004
2035.563484	-0.004
2050.314016	-0.004
2065.171437	-0.005
2080.136520	-0.005
2095.210047	-0.005
2110.392802	-0.005
2125.685579	-0.005
2141.089173	-0.005
2156.604387	-0.005
2172.232032	-0.005
2187.972921	-0.005
2203.827874	-0.005
2219.797720	-0.005
2235.883289	-0.005
2252.085421	-0.005
2268.404960	-0.005
2284.842758	-0.005
2301.399670	-0.005
2318.076561	-0.005
2334.874299	-0.005
2351.793761	-0.005
2368.835828	-0.005
2386.001389	-0.005
2403.291338	-0.005
2420.706578	-0.005
2438.248016	-0.006
2455.916566	-0.006
2473.713150	-0.006
2491.638695	-0.006
2509.694136	-0.006
2527.880414	-0.006
2546.198478	-0.006
2564.649282	-0.006
2583.233788	-0.006
2601.952965	-0.006
2620.807788	-0.006
2639.799242	-0.006
2658.928315	-0.006
2678.196006	-0.006
2697.603318	-0.006
2717.151264	-0.006
2736.840862	-0.007
2756.673139	-0.007
2776.649129	-0.007
2796.769873	-0.007
2817.036421	-0.007
2837.449828	-0.007
2858.011159	-0.007
2878.721486	-0.007
2899.581889	-0.008
2920.593454	-0.008
2941.757278	-0.008
2963.074464	-0.008
2984.546123	-0.008
3006.173375	-0.008
3027.957346	-0.008
3049.899173	-0.008
3072.000000	-0.008
3094.260978	-0.008
3116.683269	-0.008
3139.268041	-0.008
3162.016471	-0.008
3184.929746	-0.008
3208.009060	-0.008
3231.255616	-0.008
3254.670626	-0.008
3278.255311	-0.009
3302.010900	-0.009
3325.938632	-0.009
3350.039755	-0.009
3374.315524	-0.009
3398.767205	-0.009
3423.396073	-0.009
3448.203412	-0.010
3473.190516	-0.010
3498.358686	-0.010
3523.709235	-0.010
3549.243485	-0.010
3574.962766	-0.010
3600.868420	-0.010
3626.961797	-0.010
3653.244257	-0.010
3679.717171	-0.010
3706.381919	-0.010
3733.239890	-0.010
3760.292485	-0.010
3787.541114	-0.010
3814.987199	-0.010
3842.632169	-0.010
3870.477465	-0.010
3898.524540	-0.011
3926.774856	-0.011
3955.229886	-0.011
3983.891112	-0.011
4012.760029	-0.011
4041.838142	-0.011
4071.126968	-0.011
4100.628032	-0.011
4130.342873	-0.012
4160.273040	-0.012
4190.420094	-0.012
4220.785605	-0.012
4251.371157	-0.012
4282.178345	-0.012
4313.208775	-0.012
4344.464064	-0.012
4375.945841	-0.013
4407.655749	-0.013
4439.595439	-0.013
4471.766578	-0.013
4504.170842	-0.013
4536.809920	-0.013
4569.685515	-0.013
4602.799340	-0.013
4636.153122	-0.013
4669.748598	-0.013
4703.587522	-0.013
4737.671656	-0.013
4772.002777	-0.013
4806.582677	-0.013
4841.413156	-0.013
4876.496032	-0.013
4911.833132	-0.014
4947.426300	-0.014
4983.277390	-0.014
5019.388272	-0.014
5055.760829	-0.014
5092.396956	-0.014
5129.298564	-0.014
5166.467575	-0.015
5203.905929	-0.015
5241.615577	-0.015
5279.598484	-0.015
5317.856631	-0.015
5356.392012	-0.015
5395.206637	-0.015
5434.302528	-0.015
5473.681724	-0.016
5513.346278	-0.016
5553.298258	-0.016
5593.539747	-0.016
5634.072841	-0.016
5674.899656	-0.016
5716.022318	-0.016
5757.442972	-0.016
5799.163777	-0.016
5841.186908	-0.017
5883.514557	-0.017
5926.148928	-0.017
5969.092246	-0.017
6012.346749	-0.017
6055.914692	-0.017
6099.798347	-0.017
6144.000000	-0.017
6188.521957	-0.018
6233.366538	-0.018
6278.536081	-0.018
6324.032942	-0.018
6369.859492	-0.018
6416.018119	-0.018
6462.511231	-0.018
6509.341252	-0.019
6556.510622	-0.019
6604.021800	-0.019
6651.877265	-0.019
6700.079509	-0.019
6748.631048	-0.019
6797.534410	-0.019
6846.792147	-0.019
6896.406825	-0.019
6946.381032	-0.020
6996.717372	-0.020
7047.418470	-0.020
7098.486970	-0.020
7149.925532	-0.020
7201.736840	-0.020
7253.923594	-0.020
7306.488515	-0.021
7359.434342	-0.021
7412.763837	-0.021
7466.479780	-0.021
7520.584970	-0.021
7575.082229	-0.021
7629.974397	-0.021
7685.264337	-0.021
7740.954931	-0.021
7797.049081	-0.022
7853.549713	-0.022
7910.459771	-0.022
7967.782224	-0.022
8025.520058	-0.022
8083.676285	-0.022
8142.253936	-0.022
8201.256064	-0.022
8260.685746	-0.023
8320.546080	-0.023
8380.840187	-0.023
8441.571210	-0.023
8502.742315	-0.023
8564.356691	-0.023
8626.417550	-0.023
8688.928127	-0.023
8751.891682	-0.024
8815.311497	-0.024
8879.190878	-0.024
8943.533155	-0.024
9008.341683	-0.024
9073.619841	-0.024
9139.371030	-0.024
9205.598680	-0.024
9272.306243	-0.025
9339.497196	-0.025
9407.175043	-0.025
9475.343311	-0.025
9544.005555	-0.025
9613.165353	-0.025
9682.826312	-0.025
9752.992063	-0.025
9823.666264	-0.026
9894.852599	-0.026
9966.554780	-0.026
10038.776545	-0.026
10111.521658	-0.026
10184.793912	-0.027
10258.597127	-0.027
10332.935151	-0.027
10407.811858	-0.027
10483.231153	-0.028
10559.196968	-0.028
10635.713262	-0.028
10712.784024	-0.028
10790.413273	-0.028
10868.605056	-0.029
10947.363449	-0.029
11026.692557	-0.029
11106.596517	-0.029
